,FG/MP_Home_Starter,FGA/MP_Home_Starter,3P/MP_Home_Starter,3PA/MP_Home_Starter,FT/MP_Home_Starter,FTA/MP_Home_Starter,ORB/MP_Home_Starter,DRB/MP_Home_Starter,AST/MP_Home_Starter,STL/MP_Home_Starter,BLK/MP_Home_Starter,TOV/MP_Home_Starter,PF/MP_Home_Starter,PTS/MP_Home_Starter,FG/MP_Home_Other,FGA/MP_Home_Other,3P/MP_Home_Other,3PA/MP_Home_Other,FT/MP_Home_Other,FTA/MP_Home_Other,ORB/MP_Home_Other,DRB/MP_Home_Other,AST/MP_Home_Other,STL/MP_Home_Other,BLK/MP_Home_Other,TOV/MP_Home_Other,PF/MP_Home_Other,PTS/MP_Home_Other,FG/MP_Away_Starter,FGA/MP_Away_Starter,3P/MP_Away_Starter,3PA/MP_Away_Starter,FT/MP_Away_Starter,FTA/MP_Away_Starter,ORB/MP_Away_Starter,DRB/MP_Away_Starter,AST/MP_Away_Starter,STL/MP_Away_Starter,BLK/MP_Away_Starter,TOV/MP_Away_Starter,PF/MP_Away_Starter,PTS/MP_Away_Starter,FG/MP_Away_Other,FGA/MP_Away_Other,3P/MP_Away_Other,3PA/MP_Away_Other,FT/MP_Away_Other,FTA/MP_Away_Other,ORB/MP_Away_Other,DRB/MP_Away_Other,AST/MP_Away_Other,STL/MP_Away_Other,BLK/MP_Away_Other,TOV/MP_Away_Other,PF/MP_Away_Other,PTS/MP_Away_Other,Homewin,GameID
MIL vs PHO 2018,0.17239046827590204,0.3822739307732447,0.032854685657963394,0.10281583982374427,0.07730514272461975,0.10011015982838257,0.04058519993042537,0.1507450283130085,0.08426260556983553,0.025897222812747617,0.023578068531009026,0.061844114179695805,0.09856405697389019,0.45494076493438723,19.970416131909246,20.110504448456634,19.892540949729174,19.944312718887993,19.923865045354678,19.949098344608554,19.899936916751862,19.965195449304996,19.91646907833199,19.887320267124924,19.87600878814905,19.9090731113093,19.931261012377366,20.163146331382826,18.633467267340393,18.771054020049515,18.56203579690734,18.618856284751814,18.571370591338933,18.580705385770525,18.54580137180892,18.60505702341816,18.602621859653393,18.559194772515117,18.541742765534316,18.570558870084014,18.59937497463371,18.80555217338366,32.79247985675918,32.87054610564011,32.71727842435094,32.74162936436885,32.744136078782454,32.75738585496867,32.71584601611459,32.76848701880036,32.74162936436885,32.71727842435094,32.71620411817368,32.7237242614145,32.73482542524619,32.940734109221125,0.0,
CHI vs UTA 2018,0.15413769634206556,0.36872939826244777,0.05044506425740328,0.13852374788144073,0.06565865506519157,0.07526723873326838,0.03242896987975925,0.12531194533783513,0.09928869790346041,0.04283826885350913,0.014813233154951755,0.07286509281624917,0.09088118719389321,0.42437911200672596,22.39217154859404,22.507937541722974,22.33550971229464,22.385333051109626,22.347721314945375,22.356025204747873,22.32280964553788,22.374098376670954,22.346255922627286,22.331601999446406,22.321832717325822,22.334532784082583,22.357490597065958,22.557760880537963,0.17301696503066588,0.4105859449331792,0.059282462637410896,0.1615996018560534,0.044791193992710455,0.05840420393167148,0.045230323345580165,0.15457353221013806,0.080360671575157,0.029421666642270593,0.016247786056179284,0.05752594522593206,0.06762592034193539,0.4501075866914531,0.1090196746444085,0.2904352269823695,0.01873775657950771,0.08517162081594414,0.06217528319563922,0.08006132356698749,0.03662379695085598,0.11498168810152458,0.11412997189336514,0.02640320245294268,0.005962013457116089,0.06302699940379866,0.09539221531385743,0.29895238906396393,1.0,
LAL vs SAC 2018,0.15670530337369684,0.36650909797319176,0.025901703036974682,0.06734442789613418,0.06130069718750675,0.0820220596170865,0.04014763970731076,0.12864512508364093,0.09238274083187636,0.03539899415053207,0.017267802024649788,0.06345917244058798,0.08418053487016772,0.4006130069718751,0.14385011745826123,0.3422240697595731,0.04176293732659197,0.11890836322154659,0.040602855734186635,0.05858412041646929,0.034802447772159975,0.11832832242534391,0.06670469156330662,0.03306232538355198,0.01392097910886399,0.0481433860848213,0.08120571146837327,0.3700660279773011,0.17018704669805318,0.38395470161598166,0.03626415574500573,0.118653772744624,0.07252831149001146,0.1037027611655427,0.04262628833184884,0.16382491411121008,0.09924926835475252,0.02894770327013615,0.027675276752767528,0.0693472451965899,0.08811553632777708,0.4491665606311236,0.17883180375675445,0.36280984647053777,0.0147954370014581,0.05789518826657518,0.06175486748434686,0.08684278239986278,0.046316150613260144,0.14924092975383824,0.07076078565914744,0.036023672699202335,0.032163993481430654,0.058538468136203795,0.0984218200531778,0.43421391199931386,1.0,
POR vs BRK 2018,0.1561925242636032,0.3628929571885346,0.05093234486856626,0.14048838459579527,0.09677145525027589,0.12733086217141565,0.03819925865142469,0.138366203559605,0.09719589145751394,0.03692595002971054,0.01570413966780793,0.05220565349028041,0.08403836903313432,0.4600888486460485,0.1470533068237236,0.33086994035337813,0.045016318415425596,0.1388003151142289,0.051768766177739435,0.07802828525340437,0.05476985407210114,0.15680684248039917,0.055520126045691565,0.02851033499643621,0.018756799339760665,0.06677420564954796,0.09978617248752673,0.39089169824061226,0.17403373905616057,0.4057228272474909,0.04413125489358673,0.1174460815716421,0.09395686525731368,0.11103993166773435,0.035233824471492634,0.1412911951028543,0.08861840700405722,0.025980496832514768,0.019218449711723252,0.07117944337675279,0.07545020997935796,0.4861555982632216,0.11029168959823885,0.2681342872867364,0.027077600440286186,0.08123280132085856,0.053494771601541,0.07396807925151348,0.06208035222894882,0.14859658778205834,0.044909190974133185,0.03368189323059989,0.025096312603192075,0.04953219592735278,0.10500825536598789,0.3011557512383049,0.0,
NYK vs ATL 2018,0.18499908642426457,0.3936369450027407,0.04316645349899507,0.10997167915220171,0.06954595285949206,0.08736067970034715,0.04419422620135209,0.1390919057189841,0.10277727023570253,0.04145349899506669,0.018157317741640783,0.07468481637127718,0.08701808879956148,0.48271057920701627,0.09193099282525745,0.22717562650087658,0.022982748206314362,0.06541243720258703,0.043313640850361684,0.06276058164031999,0.04684944826671774,0.12286930771837294,0.07248405203529915,0.03624202601764957,0.016795085227691266,0.053037111245340836,0.11579769288566083,0.25015837470719093,0.17141161047762743,0.3795542803433179,0.04749066264315219,0.12726013505157188,0.0756882435875238,0.09015805486160923,0.03524697618046452,0.13468055108956442,0.09720745009770214,0.026713497736773107,0.02411635212347572,0.05565312028494397,0.07420416037992529,0.46600212718593087,0.1225555496349976,0.29200191826077687,0.02237970906378217,0.0799275323706506,0.04795651942239036,0.07779613150743325,0.03836521553791229,0.10657004316086748,0.11616134704534554,0.04795651942239036,0.008525603452869398,0.08632173496030265,0.11722704747695423,0.31544732775616774,1.0,
ORL vs BOS 2018,0.1792168423857826,0.38874731424574027,0.05529739002981396,0.14190775995602858,0.08894218757807426,0.11259348090407902,0.031312979896400674,0.1645597028598078,0.08994153800029982,0.03797531604457103,0.014324022718566266,0.05529739002981396,0.06828894551874615,0.5026732623794534,19.933852648069976,20.054832673310415,19.886853213803906,19.934287828016885,19.91035293093694,19.923408329344184,19.91035293093694,19.95996344488446,19.930371208494712,19.891205013272987,19.885112494016276,19.909047391096216,19.94429696679577,20.053962313416598,0.18261944770298977,0.38007672553184746,0.051742176849180435,0.13239909958466758,0.061253606417044484,0.0840810373799182,0.03614343235788339,0.1552265305475413,0.09054880948606576,0.03500206080973971,0.023968802511017406,0.06353634951333186,0.08065692273548715,0.4782346786722045,0.14558497731828252,0.32985195344093965,0.0478250167035904,0.12800225058902134,0.07595737947040827,0.09916657875303303,0.0239125083517952,0.11252945106727152,0.12940886872736224,0.030945599043499666,0.007736399760874917,0.06611105250202202,0.08932025178464677,0.41495235081056375,1.0,
CHO vs CLE 2018,0.1762510623098619,0.36580409158650584,0.06096734859775097,0.16147109901343742,0.08867977977854687,0.10493773940461379,0.03658040915865058,0.1426266458104962,0.09754775775640155,0.02845142934561712,0.014040965131603253,0.06244534492739342,0.07611681097658606,0.5021492529960216,42.007381806858035,42.06588492345077,41.96603143649145,41.98379678079709,41.981958986558574,41.988697565433135,41.9663377355312,41.99758023758596,41.98808496735363,41.966950333610704,41.962968446093925,41.97522040768402,41.988697565433135,42.092226640869484,0.17549345319523157,0.3588039867109635,0.03713113152237639,0.09302325581395349,0.10709400039085401,0.15595075239398085,0.05276529216337698,0.16923978893883135,0.08403361344537816,0.021106116865350792,0.02579636505765097,0.06214578854797733,0.08051592730115302,0.4952120383036936,0.13075903759596114,0.3416819072859286,0.04402439959261003,0.13667276291437144,0.05190936668382377,0.06439389791157885,0.01971241772803434,0.1314161181868956,0.08016383209400632,0.026283223637379123,0.009199128273082693,0.0420531578198066,0.0749071873665305,0.35745184146835607,1.0,
TOR vs IND 2018,0.1880351262349067,0.38100987925356755,0.04544456641053787,0.10834248079034028,0.0734357848518112,0.09352360043907794,0.03754116355653129,0.14193194291986827,0.09945115257958288,0.03326015367727772,0.019758507135016465,0.05828759604829858,0.07837541163556531,0.4949506037321625,0.1432031917925335,0.3248788828726133,0.03277286976346538,0.09546879452835566,0.044884582502137366,0.06697064690795099,0.04060986035907666,0.13892846964947278,0.09546879452835566,0.030635508691935025,0.014249073810202338,0.04559703619264748,0.08478198917070391,0.3640638358506697,0.17912586577501793,0.3826971438205089,0.048047879290240104,0.1365571306143666,0.09440986807906827,0.1163264445974234,0.029503083774708835,0.14245774736930836,0.1137976088453055,0.028238665898649883,0.01643743238876635,0.060692058050829605,0.08893072394947948,0.5007094789193443,35.483599881055504,35.53828849211993,35.42852340750127,35.451019431910744,35.43511706982818,35.44636508203292,35.44365004460419,35.478945531177686,35.4459772195431,35.43705638227727,35.438995694726366,35.44015928219582,35.46420675656458,35.57203252873415,1.0,
MIA vs MIN 2018,0.16056464765761205,0.34840560148473093,0.033462684888363986,0.0956076711096114,0.07676733592036444,0.09841966143636466,0.04217985490129914,0.1273831618019234,0.0885776952927282,0.033181485855688655,0.016590742927844328,0.05680220460041618,0.07732973398571509,0.43135931612395256,0.12769896590738264,0.3014455143166839,0.029432475413597486,0.08734799155003124,0.07120760180709068,0.08734799155003124,0.050320038610344085,0.1267495312166214,0.10776083740139725,0.0413004090481126,0.018039259124462973,0.059814385517956176,0.10301366394759119,0.35603800903545346,0.16535911141799306,0.36429005107203655,0.03821474065167443,0.11535851617281158,0.058572125858641175,0.076786628412243,0.035000416671627045,0.14607316753770877,0.09571542518363314,0.03357182823605043,0.020357385206966748,0.07392945154108978,0.08500101191680853,0.4275050893463017,0.12963806453873375,0.2985179215864896,0.057461196173925234,0.15206194597246067,0.0602641813531411,0.07568059983882836,0.03784029991941418,0.1492589607932448,0.057461196173925234,0.025927612907746752,0.021022388844118986,0.051154479520689536,0.10230895904137907,0.37700150660453385,0.0,
DET vs OKC 2018,0.17811862205454884,0.3926705986202554,0.045204347263843835,0.12616735728863876,0.08669788990155124,0.11705901866084932,0.0526259565161167,0.15180564379649047,0.09614357440444397,0.04655373076425708,0.022602173631921917,0.06881855852107568,0.08636054402644792,0.48813948127449275,0.10463135696325736,0.24900640765674426,0.03974369373022954,0.12328656014275285,0.02919944845486252,0.04298807689188093,0.02757725687403682,0.09084272852623894,0.06407656744261497,0.037310406358990994,0.017033011598669802,0.030010544245275366,0.11193121907697298,0.27820585611160675,0.18283797848964958,0.3951659535098878,0.04440846536370995,0.1106742222736209,0.06418411009598704,0.0846536370995721,0.05238811148375159,0.13287845495547587,0.10685786978142708,0.03400023129409043,0.011102116340927488,0.06487799236729501,0.0780617555221464,0.47426853243899614,0.1476510067114094,0.32065622669649513,0.04548844146159582,0.12602535421327368,0.06040268456375839,0.08053691275167785,0.05965697240865026,0.15510812826249068,0.05667412378821775,0.03206562266964952,0.024608501118568233,0.036539895600298286,0.0790454884414616,0.40119313944817303,0.0,
MEM vs DEN 2018,0.16702590143572132,0.34983377781025093,0.04734592481642494,0.1266941877032112,0.06093595879150988,0.07145727541738209,0.05479852409308442,0.13151645782340263,0.09249990866912651,0.036386219997808056,0.014028422167829612,0.05962079421327585,0.07321082818836079,0.4423336864793775,0.13214748508475924,0.2934841737022966,0.04882557681846526,0.12577893158669856,0.05625555589953606,0.08172976989177881,0.03210812388605596,0.12684035716970868,0.074299790810708,0.02441278840923263,0.016186740140904245,0.05333663554625825,0.08942510536860214,0.3693761028875198,0.1672401209467209,0.36742779689292043,0.0458763424043374,0.13053904702325098,0.08132624335314358,0.10343029923886977,0.025857574809717444,0.1563966218329684,0.10343029923886977,0.03211343968303618,0.02168699822750495,0.06464393702429361,0.0925868001251173,0.4616828276509227,25.034275296262535,25.118505013673655,24.98559708295351,25.02661804922516,25.000364630811305,25.0052871467639,25.000364630811305,25.041385597082954,24.998723792160437,24.988331814038286,24.989425706472197,24.997082953509572,25.039197812215132,25.133819507748406,1.0,
NOP vs PHO 2018,0.19376585280523168,0.4242664818714552,0.026642804760719355,0.08961670692241964,0.08961670692241964,0.12231469458330249,0.04844146320130792,0.14048024328379297,0.08638727604233246,0.03390902424091554,0.015743475540425073,0.07185483708194008,0.09688292640261584,0.5037912172936023,16.7275708170143,16.856908643774478,16.669642043901995,16.7286638127334,16.68785863922033,16.70425357500683,16.668549048182893,16.752345386647235,16.688222971126695,16.651789780490027,16.656526095272792,16.67802167774843,16.709718553602332,16.90645778304035,0.19929032633354662,0.39892967250305394,0.04362747949508464,0.1280902797975685,0.09388633587342214,0.11866674422663022,0.03839218195567448,0.16822756093304636,0.11692164504682684,0.035949043103949745,0.023733348845326043,0.07503926473154558,0.07852946309115236,0.5360944680356,0.09750698360828546,0.22452959468718706,0.026880303589311125,0.08222210509671639,0.02951562747061614,0.05007115374479524,0.04690876508722922,0.13914510093290466,0.07115374479523534,0.024772044484267116,0.010014230748959047,0.0426922468771412,0.09645285405576345,0.2514098982764982,0.0,
CHI vs GSW 2018,0.20866617824893416,0.4226284523925113,0.07891182883018068,0.18960023302821935,0.07997104800910929,0.09109284938785958,0.031246965778393695,0.15676443848143276,0.11121801378750297,0.03919110962035819,0.020654773989107696,0.06990846580928758,0.09056323979839528,0.5762152333371583,0.14252096383944848,0.265818169765669,0.016572205097610287,0.05104239170063969,0.035795963010838226,0.057008385535779395,0.04640217427330881,0.10606211262470584,0.10473633621689703,0.03248152199131617,0.041099068642073515,0.05104239170063969,0.09346723675052203,0.3374100957873455,0.1558519594158994,0.38080454662101687,0.05107437706159595,0.14683883405208836,0.04994773639111957,0.06421851821715373,0.03793023590603817,0.14045453691938886,0.09914437900192155,0.030419298102862292,0.013519688045716575,0.05708312730413665,0.06947617467937685,0.4127260322845143,0.13222497690924118,0.33056244227310294,0.025278304409119635,0.09527976277283555,0.05736230615915609,0.07389042827281124,0.0515288512955131,0.14389188663652716,0.06611248845462059,0.019444849545476643,0.008750182295464488,0.06708473093189442,0.09916873268193088,0.34709056438675806,1.0,
SAS vs CHO 2018,0.17199673914496105,0.36403971828350734,0.039290630387427,0.1074478463656167,0.09662287676908068,0.14353107835407006,0.04730912638486108,0.15996899514880994,0.08379328317318616,0.0196453151937135,0.020447164793456908,0.0585350207812688,0.06615259197883118,0.4799069854464298,0.13963803630588945,0.3417024888426471,0.041070010678202776,0.11335322947183965,0.07009281822413274,0.09090162363442214,0.03395120882731429,0.15004243901103415,0.08378282178353366,0.02683240697642581,0.017523204556033185,0.04709361224433918,0.09418722448867836,0.39043890151411437,0.17052136417091338,0.3725182742638412,0.03666382272234649,0.10065256992644177,0.0688311388844052,0.0857795097654899,0.05326630848340905,0.15426476352987295,0.09892314432633109,0.029400235201881616,0.03216731616205871,0.056033389443586136,0.06364286208407315,0.44653768994857845,0.13992469330742136,0.3264909510506498,0.04008259443702174,0.1107737155350419,0.056115632211830434,0.07652131665249605,0.035709947771164825,0.11587513664520831,0.09401190331592371,0.0371674966597838,0.010202842220332806,0.06631847443216324,0.08818170776144783,0.37604761326369485,0.0,
ORL vs PHI 2018,0.17109462109269868,0.3760236841093468,0.06113268483986312,0.15956015225498865,0.06882233073166981,0.08766196316659618,0.0338344419239494,0.15302395324695298,0.10073436118266753,0.0338344419239494,0.020377561613287708,0.07266715367757315,0.09573609135299319,0.47214425775693025,23.6813245887539,23.794602730889153,23.569078593699604,23.58094828513063,23.609848403397486,23.63616815396194,23.60417159445221,23.660939683904957,23.621976131598753,23.58275454252231,23.584818836684228,23.610880550478445,23.628685087624987,23.84982259972046,0.19370046460781631,0.4055069691172451,0.05261000273298715,0.13562448756490844,0.07174091281770975,0.09394643345176276,0.032795845859524456,0.14074883848045913,0.09531292702924295,0.03689532659196502,0.014689805957911996,0.06559169171904891,0.07618201694452036,0.5117518447663295,0.11811601291206104,0.2758485767387264,0.043284750073363985,0.11518145358505331,0.05208842805438717,0.07776582216570478,0.03594835175584467,0.140125207864619,0.12031693240731683,0.024943754279565685,0.025677394111317618,0.059424826371906485,0.09684045779125501,0.33160520395187326,1.0,
