,FG/MP_Home_Starter,FGA/MP_Home_Starter,3P/MP_Home_Starter,3PA/MP_Home_Starter,FT/MP_Home_Starter,FTA/MP_Home_Starter,ORB/MP_Home_Starter,DRB/MP_Home_Starter,AST/MP_Home_Starter,STL/MP_Home_Starter,BLK/MP_Home_Starter,TOV/MP_Home_Starter,PF/MP_Home_Starter,PTS/MP_Home_Starter,FG/MP_Home_Other,FGA/MP_Home_Other,3P/MP_Home_Other,3PA/MP_Home_Other,FT/MP_Home_Other,FTA/MP_Home_Other,ORB/MP_Home_Other,DRB/MP_Home_Other,AST/MP_Home_Other,STL/MP_Home_Other,BLK/MP_Home_Other,TOV/MP_Home_Other,PF/MP_Home_Other,PTS/MP_Home_Other,FG/MP_Away_Starter,FGA/MP_Away_Starter,3P/MP_Away_Starter,3PA/MP_Away_Starter,FT/MP_Away_Starter,FTA/MP_Away_Starter,ORB/MP_Away_Starter,DRB/MP_Away_Starter,AST/MP_Away_Starter,STL/MP_Away_Starter,BLK/MP_Away_Starter,TOV/MP_Away_Starter,PF/MP_Away_Starter,PTS/MP_Away_Starter,FG/MP_Away_Other,FGA/MP_Away_Other,3P/MP_Away_Other,3PA/MP_Away_Other,FT/MP_Away_Other,FTA/MP_Away_Other,ORB/MP_Away_Other,DRB/MP_Away_Other,AST/MP_Away_Other,STL/MP_Away_Other,BLK/MP_Away_Other,TOV/MP_Away_Other,PF/MP_Away_Other,PTS/MP_Away_Other,Homewin,GameID
NYK vs SAS 2020,0.20378470901483453,0.4242107265119817,0.027767211867630277,0.0800684670977558,0.09128946367440091,0.1112590338531761,0.038227462913655384,0.14606314187904146,0.11354127044503613,0.025770254849752757,0.020635222518067705,0.05591479650057056,0.07160517306960822,0.5266260935717003,0.15810995002271694,0.34847796456156294,0.055770104497955476,0.1485688323489323,0.06519763743752839,0.08348477964561563,0.04066333484779645,0.1481144934120854,0.08621081326669695,0.023966378918673332,0.015333939118582463,0.04759200363471149,0.07587460245343026,0.43718764198091775,0.19661505221462008,0.4190373304525267,0.044772536310166845,0.12147401272356259,0.09758732445084624,0.12651542431880927,0.05125435121834113,0.17824990997479295,0.1019085343896291,0.024246789100948265,0.014524066738686833,0.07226023286520225,0.09242587924618893,0.5355899651902533,0.15045347248105354,0.35880233569387504,0.053795502546900235,0.15244129705553486,0.05354702447509007,0.0720586408249472,0.03640203752018884,0.1187725183252578,0.0613740837371102,0.029568890545409367,0.011554230339172567,0.04398061871039881,0.08597341284631631,0.4082494719840974,1.0,
OKC vs UTA 2020,0.1864051922674297,0.3878847093307279,0.05331844511131272,0.1388791960360109,0.09484262684067277,0.12520064205457465,0.03475469327936353,0.14278735431642126,0.11766347965664038,0.03398701933142578,0.01988973410565985,0.06106497313141182,0.07341754483913741,0.5209714564868448,0.16415292879691337,0.33777621887057174,0.03910908453174325,0.11171518765345492,0.07856892318484743,0.10171869519466854,0.057172921781830935,0.17099263416345142,0.08102420203437391,0.023325149070501577,0.017362329007365836,0.05804980708523325,0.09680813749561558,0.4459838653104174,0.16725622885266073,0.35865887419255615,0.043755767456167334,0.11704091048908029,0.0820516764072593,0.10565979698554291,0.046831744078745,0.11458012919101815,0.11073515841279606,0.03698861888649646,0.014610888957243925,0.05736696401107352,0.0825899723162104,0.4603199015687481,0.13222280062467465,0.28787090057261844,0.03461738677771994,0.10645497136907861,0.05101509630400833,0.07105674128058304,0.06298802706923477,0.1494013534617387,0.04424778761061947,0.035658511192087454,0.04268610098906819,0.0400832899531494,0.1241540864133264,0.35007808433107757,1.0,
SAC vs PHO 2020,0.17985878855444073,0.38219992567818656,0.0405982905982906,0.12151616499442586,0.08881456707543664,0.10581568190263843,0.04431438127090301,0.13758825715347456,0.11835748792270531,0.035488665923448535,0.01272761055369751,0.06846897064288368,0.0903010033444816,0.4891304347826087,0.14414739884393063,0.32388005780346824,0.04244942196531792,0.12608381502890173,0.06141618497109826,0.07984104046242775,0.04732658959537572,0.14631502890173412,0.09302745664739884,0.02980491329479769,0.022398843930635837,0.05581647398843931,0.10242052023121387,0.3921604046242775,0.19368888888888888,0.4336,0.06711111111111111,0.17004444444444444,0.08257777777777778,0.10337777777777778,0.0312,0.1288,0.11262222222222222,0.03395555555555556,0.015733333333333332,0.05973333333333333,0.07857777777777777,0.5370666666666667,0.13871827558233862,0.30675628693939044,0.04148800556263762,0.11797427280101981,0.049136632286475836,0.06373855603198517,0.04160389384633214,0.1435855834975084,0.10754432726851315,0.03743191563332947,0.021207555916096882,0.043805771236527985,0.08622088306872175,0.3680611890137907,1.0,
DEN vs POR 2020,0.20366754393412004,0.4429917650055183,0.0531454283046099,0.1495033534255879,0.09287715425757705,0.11919517785890144,0.047372442482383904,0.14041939044061466,0.09873503693012989,0.03073265981832074,0.026997198403939215,0.05671109601833772,0.08506664402750658,0.553357670430427,0.13220599538816294,0.32090699461952343,0.05342044581091468,0.1571867794004612,0.05841660261337433,0.07955418908531899,0.021137586471944657,0.16026133743274404,0.06072252113758647,0.030745580322828592,0.013451191391237509,0.056110684089162186,0.09185242121445042,0.3762490392006149,0.18842585056161484,0.4040371154159206,0.04533615497314016,0.12811329969070487,0.08041673449454664,0.10279993488523523,0.0500569754191763,0.15041510662542731,0.11509034673612241,0.03190623473872701,0.02254598730262087,0.057056812632264364,0.07919583265505453,0.5026045905909164,0.14872821479039094,0.3035798398492699,0.045690061234102686,0.11999528968440885,0.04097974564295808,0.059232218558643426,0.046396608572774375,0.1258831841733396,0.09055581723975506,0.030617051342439944,0.018841262364578427,0.036975977390485165,0.08725859632595384,0.38412623645784266,0.0,
ATL vs DET 2020,0.16564063101192766,0.36340900346287036,0.04405540592535591,0.1229318968834167,0.06262023855328973,0.08686033089649865,0.05944594074644094,0.15582916506348596,0.07772220084647942,0.030684878799538285,0.02241246633320508,0.04838399384378607,0.09763370527125817,0.43795690650250096,0.1545380212591987,0.3589533932951758,0.052820932134096485,0.15208503679476695,0.06132461161079313,0.07865903515944399,0.031725265739983646,0.10237121831561734,0.10645952575633688,0.024039247751430907,0.015044971381847915,0.042027800490596894,0.07735077677841373,0.423221586263287,0.20302292814141154,0.4292301780453439,0.04291020878698604,0.1302677084667606,0.09901370564877673,0.1321890610990137,0.0634046368643525,0.15153067759702832,0.1360317663635199,0.028948379659280134,0.021006788779300626,0.08543614704752145,0.09337773792750097,0.5479697707185859,0.15374965151937553,0.33649289099526064,0.04641761918037357,0.1285196543072205,0.045581265681628104,0.06412043490381934,0.03331474770002788,0.14315584053526623,0.10844717033732924,0.027878449958182325,0.017424031223863955,0.061471982157792024,0.08656258712015612,0.3994981879007527,0.0,
MIL vs HOU 2020,0.19408111070515163,0.4257946656923639,0.06817683595177201,0.19028132992327365,0.10464011691633175,0.13533065400073072,0.046474241870661306,0.16835951772013152,0.12648885641213006,0.03931311655096821,0.019729630982827914,0.07263427109974424,0.08271830471318962,0.560979174278407,0.09928771854090222,0.23829052449816535,0.04424778761061947,0.13490179149579107,0.03064968702784373,0.051586445067990504,0.03669328728685517,0.13144830563349882,0.05870925965896827,0.030433844161450466,0.01748327217785452,0.03475070148931578,0.0975609756097561,0.27347291172026766,0.19634165489087768,0.41026848798869525,0.05809389229078348,0.16658816140681426,0.094755848641859,0.12254671062961218,0.031009577641701994,0.16015073009891662,0.12388130004710315,0.0349348406343225,0.027476840948343538,0.0652378709373528,0.07936881771078662,0.5455330507143978,0.14615285474932338,0.31395798427632426,0.05026420930532285,0.14125531640675346,0.039051424152596985,0.05297074365253254,0.050779739657172314,0.1398376079391674,0.06585900244876917,0.020234566310091507,0.021781157365639903,0.042917901791467976,0.0894445160458822,0.3816213429565666,0.0,
LAC vs GSW 2020,0.20372372372372372,0.43555555555555553,0.0763963963963964,0.1945945945945946,0.06618618618618619,0.08264264264264264,0.042282282282282285,0.14774774774774774,0.1803003003003003,0.04,0.02018018018018018,0.07987987987987988,0.08588588588588589,0.55003003003003,0.12692511949017526,0.32076473712161446,0.048327137546468404,0.15029208709506106,0.044078597981943704,0.06001062134891131,0.06691449814126393,0.15878916622411046,0.055762081784386616,0.0323951141795008,0.020711630377057887,0.04726500265533723,0.10833775889537971,0.3462559745087626,0.1794793882305277,0.3949154259090449,0.054897194368479695,0.14261116175427935,0.10938924339106655,0.12995036969512813,0.03767851716803403,0.1336979641446369,0.11263040615820925,0.0300820419325433,0.015395523143927885,0.05307404031196192,0.07799047908437153,0.5232452142206017,0.19335793357933578,0.3570110701107011,0.023062730627306273,0.06881918819188192,0.07841328413284133,0.11752767527675277,0.07121771217712178,0.16955719557195573,0.05830258302583026,0.03671586715867159,0.03745387453874539,0.05405904059040591,0.12619926199261994,0.4881918819188192,0.0,
TOR vs BOS 2020,0.18406818554335355,0.4081298147844616,0.057367644648418294,0.16079331257170956,0.08392066874282904,0.10424520570398295,0.03130634322242255,0.12702835600721193,0.11350598262579904,0.039419767251270284,0.0177020160629405,0.05679396820193411,0.0779380429437797,0.5094246844779544,0.12540983606557377,0.2573770491803279,0.036065573770491806,0.10491803278688525,0.04672131147540984,0.06721311475409836,0.04426229508196721,0.12622950819672132,0.07049180327868852,0.02540983606557377,0.03770491803278689,0.03934426229508197,0.09262295081967213,0.3336065573770492,0.17095543469437455,0.36001298806721327,0.0457017615066158,0.13044890007305787,0.06964851043104148,0.08953648835132721,0.038964201639743484,0.1601591038233623,0.13101712801363746,0.03084665963146359,0.025489081905998863,0.060232161701436804,0.08807533078983684,0.4572611413264064,0.15951638065522622,0.3673946957878315,0.059282371294851796,0.17277691107644305,0.0499219968798752,0.06162246489859594,0.02613104524180967,0.13650546021840873,0.07098283931357255,0.041341653666146644,0.0202808112324493,0.06006240249609984,0.09594383775351015,0.4282371294851794,1.0,
MIN vs CHO 2020,0.13672217353198948,0.3165644171779141,0.044872918492550394,0.13058720420683612,0.04522348816827344,0.06187554776511832,0.03470639789658195,0.14566170026292727,0.09237510955302367,0.02962313759859772,0.02068361086765995,0.035056967572304996,0.07624890446976336,0.3635407537248028,0.15105908584169453,0.3465254552211074,0.05202526941657377,0.14827201783723523,0.06521739130434782,0.08454106280193237,0.05518394648829431,0.14938684503901895,0.06131549609810479,0.028985507246376812,0.02582683017465626,0.043478260869565216,0.09587513935340022,0.41936083240431066,0.1766231175825272,0.3989229081480004,0.047671287523686046,0.13722948040291214,0.0907549616036701,0.11688441208736412,0.04527775007479805,0.14720255310661215,0.0954423057744091,0.03540440809813503,0.027725142116286027,0.06003789767627406,0.08925900069811508,0.4916724842924105,0.15040164074517176,0.3192616646727055,0.03418219107844813,0.10323021705691335,0.0664843616475816,0.0875064091608272,0.055204238591693724,0.17381644163390875,0.08084088190052982,0.03178943770295676,0.03230217056913348,0.05110237566227995,0.09759015552896941,0.4014698342163733,0.0,
NYK vs BRK 2020,0.19686847599164928,0.40375782881002087,0.055845511482254695,0.14498956158663884,0.09321503131524009,0.11847599164926931,0.03914405010438413,0.12943632567849686,0.12755741127348644,0.027766179540709812,0.021085594989561588,0.06440501043841336,0.08319415448851775,0.5427974947807933,0.12448665297741274,0.2589835728952772,0.03131416837782341,0.09458418891170431,0.05556981519507187,0.07661704312114989,0.05171971252566735,0.1771047227926078,0.06070328542094456,0.029260780287474333,0.021303901437371663,0.05094969199178645,0.09779260780287474,0.33585728952772076,0.18336816631833683,0.3904960950390496,0.04080959190408096,0.11582884171158288,0.0879991200087999,0.12044879551204488,0.057749422505774944,0.16994830051699483,0.08546914530854692,0.025739742602573973,0.02991970080299197,0.06170938290617094,0.0989990100098999,0.4955450445495545,0.16001849924846803,0.3607353451266042,0.05029483177245924,0.13712567926927968,0.060700659035726676,0.07792808417158054,0.043010752688172046,0.13203838594057116,0.06971904266389178,0.029830038154699964,0.011908891201294947,0.049716730257833276,0.09006821597872586,0.431032489305122,1.0,
CHI vs MEM 2020,0.18622804572065793,0.4061890158907165,0.0563144689155283,0.1700585447449122,0.08670197936994703,0.11485921382771118,0.04878728742681907,0.1837189852244215,0.061053805408419294,0.025926958461109564,0.024533035963200445,0.05408419291887371,0.10203512684694731,0.5154725397267912,0.11251900658895084,0.2633890859942558,0.03210001689474573,0.09883426254434871,0.038182125359013344,0.05119107957425241,0.02956580503463423,0.1111674269302247,0.12569690826153065,0.04156107450582869,0.01926001013684744,0.0476431829700963,0.08633215070113195,0.29532015543166074,0.18545454545454546,0.402987012987013,0.052987012987012985,0.1390909090909091,0.08974025974025975,0.10727272727272727,0.032467532467532464,0.14376623376623376,0.1138961038961039,0.033896103896103896,0.013376623376623377,0.06298701298701298,0.07038961038961039,0.5136363636363637,0.14106544145039115,0.3072147025953061,0.032286104557307835,0.09201539798832734,0.043586241152365576,0.05898422947969701,0.03712902024090401,0.12256301999254936,0.11709921768285111,0.04619396498199429,0.016515584254315162,0.04656649695765553,0.08642741835340867,0.35800322861045575,0.0,
DAL vs NOP 2020,0.18331148973350808,0.3891655744866754,0.05006553079947575,0.1434687636522499,0.07514198339886413,0.10231542158147662,0.03774574049803408,0.1235474006116208,0.11489733508082133,0.03128003494975972,0.023328964613368284,0.059851463521188294,0.07426823940585409,0.491830493665356,0.16551872578562205,0.3486870426173052,0.03917348256564787,0.10891089108910891,0.03680585449849333,0.05165733964700818,0.04240206629358588,0.12074903142488162,0.06328024106758502,0.026904864399483426,0.01485148514851485,0.04197158846319415,0.08501937150236763,0.40701678863538526,0.15669734151329243,0.35710633946830267,0.0515081799591002,0.15618609406952966,0.07387525562372188,0.10263292433537832,0.04447852760736196,0.14775051124744376,0.11004601226993865,0.03067484662576687,0.018660531697341512,0.06096625766871166,0.07988241308793456,0.43877811860940696,0.1589875719915126,0.34540769930281906,0.05001515610791149,0.13564716580782055,0.05956350409214914,0.0771445892694756,0.03743558654137617,0.11730827523491967,0.10563807214307366,0.03031221582297666,0.01333737496210973,0.04759017884207335,0.07183995150045468,0.4275538041830858,0.0,
WAS vs OKC 2020,0.16725622885266073,0.35865887419255615,0.043755767456167334,0.11704091048908029,0.0820516764072593,0.10565979698554291,0.046831744078745,0.11458012919101815,0.11073515841279606,0.03698861888649646,0.014610888957243925,0.05736696401107352,0.0825899723162104,0.4603199015687481,0.13222280062467465,0.28787090057261844,0.03461738677771994,0.10645497136907861,0.05101509630400833,0.07105674128058304,0.06298802706923477,0.1494013534617387,0.04424778761061947,0.035658511192087454,0.04268610098906819,0.0400832899531494,0.1241540864133264,0.35007808433107757,0.1975554669855188,0.4099907001461406,0.057260528763119434,0.1562375448385811,0.07679022186794207,0.09592134980736017,0.03414374916965591,0.13843496745051148,0.11398963730569948,0.028962402019396837,0.022983924538328683,0.05234489172313007,0.08011159824631327,0.5291616846020991,0.1691842900302115,0.4108761329305136,0.04632426988922457,0.16112789526686808,0.08862034239677745,0.11581067472306143,0.02920443101711984,0.11379657603222558,0.08157099697885196,0.030211480362537766,0.022155085599194362,0.07351460221550855,0.1027190332326284,0.473313192346425,0.0,
PHO vs DEN 2020,0.18842585056161484,0.4040371154159206,0.04533615497314016,0.12811329969070487,0.08041673449454664,0.10279993488523523,0.0500569754191763,0.15041510662542731,0.11509034673612241,0.03190623473872701,0.02254598730262087,0.057056812632264364,0.07919583265505453,0.5026045905909164,0.14872821479039094,0.3035798398492699,0.045690061234102686,0.11999528968440885,0.04097974564295808,0.059232218558643426,0.046396608572774375,0.1258831841733396,0.09055581723975506,0.030617051342439944,0.018841262364578427,0.036975977390485165,0.08725859632595384,0.38412623645784266,0.18449612403100776,0.4136950904392765,0.0520671834625323,0.15387596899224806,0.11007751937984496,0.129328165374677,0.04198966408268734,0.1347545219638243,0.14160206718346252,0.027906976744186046,0.010077519379844961,0.08036175710594315,0.09754521963824289,0.5311369509043927,0.15257009345794392,0.31600467289719625,0.031425233644859815,0.09521028037383178,0.05186915887850467,0.06775700934579439,0.04836448598130841,0.14579439252336449,0.08095794392523364,0.03866822429906542,0.021378504672897196,0.04953271028037383,0.09158878504672897,0.38843457943925236,1.0,
