,FG/MP_Home_Starter,FGA/MP_Home_Starter,3P/MP_Home_Starter,3PA/MP_Home_Starter,FT/MP_Home_Starter,FTA/MP_Home_Starter,ORB/MP_Home_Starter,DRB/MP_Home_Starter,AST/MP_Home_Starter,STL/MP_Home_Starter,BLK/MP_Home_Starter,TOV/MP_Home_Starter,PF/MP_Home_Starter,PTS/MP_Home_Starter,FG/MP_Home_Other,FGA/MP_Home_Other,3P/MP_Home_Other,3PA/MP_Home_Other,FT/MP_Home_Other,FTA/MP_Home_Other,ORB/MP_Home_Other,DRB/MP_Home_Other,AST/MP_Home_Other,STL/MP_Home_Other,BLK/MP_Home_Other,TOV/MP_Home_Other,PF/MP_Home_Other,PTS/MP_Home_Other,FG/MP_Away_Starter,FGA/MP_Away_Starter,3P/MP_Away_Starter,3PA/MP_Away_Starter,FT/MP_Away_Starter,FTA/MP_Away_Starter,ORB/MP_Away_Starter,DRB/MP_Away_Starter,AST/MP_Away_Starter,STL/MP_Away_Starter,BLK/MP_Away_Starter,TOV/MP_Away_Starter,PF/MP_Away_Starter,PTS/MP_Away_Starter,FG/MP_Away_Other,FGA/MP_Away_Other,3P/MP_Away_Other,3PA/MP_Away_Other,FT/MP_Away_Other,FTA/MP_Away_Other,ORB/MP_Away_Other,DRB/MP_Away_Other,AST/MP_Away_Other,STL/MP_Away_Other,BLK/MP_Away_Other,TOV/MP_Away_Other,PF/MP_Away_Other,PTS/MP_Away_Other,Homewin,GameID
DEN vs CHO 2021,0.16982913419352452,0.37953312723301064,0.06697643421759011,0.17493844758325774,0.06297784112997279,0.0857476073233492,0.0414298672689239,0.1313982117403136,0.12317888150465578,0.033654825154112444,0.023769414465280737,0.06308891316018439,0.07730613302726819,0.4696125437346119,0.15928748822471525,0.3497259570095059,0.03885843966772287,0.12267705746338957,0.07354200565213667,0.09827010362250578,0.05523679027147384,0.1403399845850818,0.09730667123404983,0.03147212468956068,0.013488053438383146,0.054915646141988524,0.08767234734949045,0.43097542176929005,0.20341388945925917,0.3899547373965522,0.05811825413121691,0.14529563532804227,0.07713390410041691,0.09253390231490988,0.05584173265603099,0.17047128458303945,0.1311008543651183,0.0348173872675493,0.020220867220769018,0.05918955835483381,0.0834278164141662,0.5420799371501522,0.1467199898679422,0.3194520894933483,0.04150246725348166,0.12333831817583987,0.050562865034171324,0.06751457701094553,0.03624159112275863,0.12421513086429371,0.08300493450696332,0.032734340368943286,0.022797129899799786,0.04062565456502783,0.08066676733775309,0.38550531202353744,0.0,
MIN vs DET 2021,0.14946775969656187,0.34489171662792123,0.04507524776703781,0.13478526856723358,0.06328153676740488,0.08545209837269058,0.046103022146090786,0.1405114401076716,0.08838859659855623,0.03127370610546923,0.024666585097271505,0.06078551327541907,0.09763856601003304,0.4072923039275664,0.18547601781829484,0.40302496633171037,0.06265409717186367,0.16558582823992543,0.09497565523671399,0.11685486377292034,0.023868227494043305,0.11113643426913913,0.08652232466590698,0.02187920853620636,0.0196415622086398,0.052460375012949347,0.07210193722158915,0.5285817880451673,0.17770670006821968,0.39902926736526606,0.0573716407394567,0.16081953096167395,0.0826464766207768,0.1053490946911661,0.041155484974892916,0.14616907299506804,0.13095943724347717,0.03746491159399219,0.023038124741380273,0.06777234754017691,0.08566603665969558,0.49543151749667286,0.14570028604267304,0.31922707985862053,0.04113483757788396,0.12582420906176273,0.06031957275076262,0.0829610169637996,0.047356913850168936,0.12824390538987354,0.07881296611560962,0.03664111582567815,0.026270988705203207,0.04096200212587605,0.09350397953628246,0.3928549824139927,0.0,
MIA vs BOS 2021,0.1759435805857444,0.3965856407753782,0.060504898478308276,0.16506047250827569,0.08304847949592206,0.1033895267359529,0.04003429042783139,0.14212820905932372,0.11647516859100458,0.03329712828463646,0.01593597968486492,0.060764020099200386,0.07631131735272714,0.49544053914571917,0.12540552329543905,0.2835255309288187,0.06052179602519015,0.16111883536435756,0.032441863635124454,0.04116572612524195,0.035713312068918514,0.11668166080532157,0.06897303781249148,0.02344538044219078,0.01608462146615414,0.03789427769144789,0.08642076279272648,0.3437747062511927,0.1807631995223569,0.3752174614231155,0.05332308505272259,0.14360174449526644,0.08863161434439025,0.10644028946817598,0.030676214953110677,0.14123411716667064,0.11992547120930852,0.033661484193514064,0.014720465564747742,0.054970130150876186,0.061455370224855956,0.5034810984418266,0.13308393888732556,0.30490126297320114,0.04866502242894741,0.1487759257113535,0.04648006223825998,0.06813103140052637,0.037342955986294335,0.12732358929369506,0.09713141211328687,0.030589442669624087,0.01728104878089153,0.055021270256401765,0.0989191068147584,0.3613129624418585,0.0,
LAC vs TOR 2021,0.1539591237302656,0.3385142577407907,0.05384897809325665,0.14955329824990823,0.062171092889487224,0.08028393097540082,0.049687920695141365,0.14759515359197165,0.07538856933055932,0.03573614000734305,0.03793905274752173,0.03940766124097419,0.09815200097907235,0.42393831844327506,0.12026920360599892,0.25954468032071787,0.03365045074986498,0.09658925678201986,0.03925885920817581,0.052968302106268954,0.059199867059947654,0.1529849196128121,0.0613809147937352,0.031157824768393502,0.023368368576295127,0.04549042416185451,0.10282082173569856,0.3134477171700386,0.18514708907632174,0.3722957683048199,0.06216049417036868,0.14745047454366525,0.08050840389865281,0.09496433277548275,0.04336778663048978,0.15801442256904094,0.09785551855084873,0.0322478413406206,0.019682303163068435,0.054265333014561566,0.07828441484067898,0.5129630762216649,0.15269679300291547,0.32853498542274057,0.05922011661807581,0.14322157434402336,0.043185131195335284,0.05320699708454811,0.02951895043731779,0.12244897959183676,0.10860058309037902,0.026056851311953358,0.009293002915451896,0.04628279883381925,0.08855685131195337,0.40779883381924203,0.0,
BRK vs CHI 2021,0.18563388936640238,0.39553669701577876,0.06113900567441536,0.16136497108342834,0.06440597544327725,0.07805724197745015,0.02776924303532606,0.13464582547380788,0.10722661491371702,0.02566904818391485,0.016334848844309448,0.06452265293502232,0.07374017478288265,0.49681275985049733,0.1673174437710914,0.3457658262513473,0.04558384423753071,0.12933090690648247,0.044170391703033635,0.05777487234756799,0.04487711797028217,0.14487888478595032,0.1319811304086645,0.03233272672662062,0.012544391243661551,0.05812823548119226,0.07756320783052706,0.42438912348274715,0.2154349143645008,0.41812048611698005,0.0699765054728002,0.16182972383668284,0.08200145361822962,0.0963444640567539,0.034046539929830325,0.13169491402645006,0.11315041568169142,0.031148962063461783,0.017530346091529654,0.05693740507414177,0.07837948128526896,0.5828477878200314,0.13700902659185166,0.28587460356184435,0.04903635032934862,0.1367162722615272,0.048304464503537446,0.06747987313979019,0.04098560624542571,0.14579165650158574,0.06630885581849232,0.02342034642595755,0.021371066113686263,0.040546474749939006,0.08211758965601366,0.3713588680165894,0.0,
PHI vs IND 2021,0.1793219920870613,0.3606933783694033,0.04565594846153116,0.12615159824283423,0.06284808865527482,0.08243118874351262,0.03757222691347951,0.1485810791578508,0.13138893896410714,0.038938489710333306,0.015825877396889853,0.057041471768646164,0.07229807300018026,0.46714802129092853,0.15401424893731663,0.37178949889241447,0.04624917679458779,0.13874753038376336,0.05882176854457282,0.07633359276776626,0.04939232473208405,0.11315332574986528,0.07633359276776626,0.029186373705322392,0.03951385978566724,0.04894330359815601,0.11674549482128957,0.4130994432137939,0.1613408232802284,0.32699143567547656,0.04652362095957271,0.11603278386591769,0.062436688461184275,0.08873745280412562,0.04475550234828253,0.16023574914817204,0.10431899806612027,0.0360254167050373,0.02364858642600608,0.057905884519753203,0.08254903766461001,0.43164195598121374,0.1829338258194594,0.4156990880628576,0.04393034526847234,0.13506941978067613,0.07736986181611545,0.09408962008993701,0.025899233404547122,0.0885163673319965,0.109170186376129,0.028194102187228513,0.01540840468371791,0.059338749952190246,0.08753285213941876,0.48716785872350665,1.0,
DAL vs MEM 2021,0.17897109032701106,0.39310965171049705,0.049791567931444715,0.1385807275294755,0.0747453840276233,0.09807430047102747,0.033194378620963146,0.12465301621998047,0.12163534543625655,0.036908434970161816,0.016481125049569112,0.05768393767349189,0.08078072559507114,0.48247913261309017,0.15624120580388803,0.35300606729178163,0.03804721005887187,0.1150421558584824,0.04209957562727243,0.057183380798541156,0.03804721005887187,0.1312516181320846,0.13687990364375205,0.04660220403660637,0.02386393056946993,0.04750272971847316,0.06528811193534226,0.3926291972939204,0.18699684007655776,0.39208370049189534,0.0647642717101066,0.17520334615403835,0.07425903376637222,0.09754618702016055,0.02998345912504935,0.13582506983647355,0.11473670358518884,0.024986215937541124,0.013292666878771878,0.05466984047133998,0.07226013649136893,0.5130169856295943,0.12433378597948182,0.26986083093273894,0.04238651794755062,0.11656292435576421,0.05416055071075913,0.06805390937134516,0.05086382153706074,0.13752070267427535,0.06216689298974091,0.028728639942228754,0.01954489438692612,0.03438017566856884,0.09442774276093222,0.34521464061727336,1.0,
ORL vs MIL 2021,0.19930969448945776,0.40283080190795323,0.058044256456736894,0.15472364891464566,0.07928442601188351,0.10391203640125611,0.04138170965054428,0.1670832303368215,0.12350426176677928,0.03533924762192499,0.022979666199749147,0.062072564475816425,0.06939676087414284,0.5359480714475359,0.16471575805624214,0.34920486872172735,0.06286433801240499,0.15296367112810708,0.040292869467891616,0.05353728489483748,0.04551601921372942,0.14158466632467473,0.056895024017161774,0.027421536165648464,0.011752086928135055,0.03917362309378352,0.07722799981345893,0.4325887235927809,0.16203754050938513,0.39063009765752443,0.035452508863127216,0.11244752811188204,0.08091002022750506,0.1007025251756313,0.030015007503751877,0.12876003219000806,0.08613002153250539,0.025012506253126565,0.012832503208125803,0.048067512016878006,0.07003501750875438,0.4404376101094025,0.16265661562965344,0.3822594105743164,0.05498251795931948,0.16298389252226844,0.06741903987868936,0.08607382275774418,0.03927322711379963,0.14072906382444866,0.07527368530144929,0.029782197227964716,0.02880036655011973,0.0526915797110145,0.08280105383159421,0.44771478909731577,1.0,
PHO vs GSW 2021,0.1718559821902275,0.35692365308394103,0.06304160121505924,0.1586442934867415,0.07042766340362229,0.08728036867893516,0.03287317819135102,0.15739594494782944,0.14532857573834612,0.03776254330208994,0.021429983251323767,0.07063572149344097,0.0868642524992978,0.4771812289991365,0.18236873155215796,0.4144535620324796,0.0673572953220282,0.1933658409924891,0.07102299846880523,0.09599560115622385,0.03115847674760488,0.11569875557015047,0.06987746623543742,0.027950986494174965,0.01695387705384383,0.04742503446142802,0.08133278856911567,0.5031177568951494,0.19138800803773423,0.3759373843638901,0.04796410186750853,0.1266552064938897,0.07344503098462243,0.08702861452131919,0.03981395174549048,0.1459532631046451,0.11869241614479162,0.030258603326572764,0.02032853536181514,0.05386593471448712,0.07522494882736201,0.5041851489275995,0.15778051997787326,0.34543210927194584,0.05999744691715246,0.15675928683885793,0.048253265818475805,0.06050806348666014,0.03165822730947619,0.13429215778051998,0.11310157014595124,0.03089230245521467,0.012510105952938172,0.046721416109952764,0.09344283221990553,0.42381175269137483,1.0,
NYK vs LAL 2021,0.14592313218390804,0.3243235153256705,0.04250478927203065,0.12048012452107279,0.06585249042145594,0.08740421455938698,0.03023227969348659,0.1191331417624521,0.08934985632183907,0.041008141762452106,0.021701388888888888,0.05372964559386973,0.07962164750957854,0.4000538793103448,0.16495544910373125,0.3391199683337237,0.0478225396030406,0.13522792448562493,0.05557754602515529,0.08045819162943993,0.062201614010711594,0.16576326227270155,0.06042442503897697,0.022618768731167853,0.028758148815341982,0.05137691754650983,0.08449725747429133,0.4333109838356584,0.17639995563478422,0.3823124243500736,0.0461976920443202,0.11592823765610204,0.07146657579298803,0.09172026124039355,0.03597440319943932,0.15354222491556943,0.10300445741823376,0.02874094411108021,0.01919277811444618,0.05883213391865411,0.0807254034260877,0.47046417910687666,0.11916879763648551,0.27036420963777646,0.03575063929094565,0.11581717520295935,0.03537823679833164,0.04952953151766429,0.05399836142903249,0.13704411728195834,0.0562327763847166,0.033888626827875565,0.02830258943866531,0.03947466421708582,0.09794185555748652,0.3094664713622483,1.0,
OKC vs SAC 2021,0.172049902206703,0.3550393935710576,0.05983623766533697,0.15829254008420168,0.053206183630396586,0.06596903764765683,0.03928307015702178,0.14718719957567655,0.08221267003326077,0.03132700531509332,0.02768047559587611,0.04856514580593832,0.09149474568217732,0.45714222570913954,0.17172071966592514,0.33875814697732504,0.01951371814385513,0.06634664168910744,0.06634664168910744,0.11317956523435975,0.06478554423759902,0.182648401826484,0.06322444678609061,0.021855364321117746,0.0460523748194981,0.05463841080279436,0.11317956523435975,0.4293017991648128,0.15081192423496187,0.3390356868177859,0.03726626699242301,0.1192229401046658,0.05094997440370334,0.07482367669572432,0.05822854217566095,0.17570462601505693,0.07162110687606298,0.028968699732391325,0.02329141687026438,0.06856410841184077,0.07569710482835924,0.38984008986605007,0.153197220377662,0.33838067358142926,0.042648310434807005,0.14253514276896026,0.067900599508048,0.09595869847831577,0.05555503596113018,0.16554278392457983,0.06228897971399445,0.024691127093835637,0.017396021361566018,0.04994341616707663,0.0830519729519926,0.41694335069817906,1.0,
WAS vs ATL 2021,0.1934808080333312,0.39250114987292645,0.054891744080252734,0.138689782749556,0.08540953941294371,0.10585545509788188,0.05207161777888195,0.15359616462823014,0.11361080242665154,0.02648904347358985,0.02407179235812918,0.055496056859117904,0.07644556652644371,0.5272628995598588,0.1257008062301068,0.29744882296867176,0.04313896563423974,0.1268317903478584,0.06656649378766581,0.08191556395715185,0.031182847818008497,0.13087101933982842,0.08643950042815828,0.039746013280984926,0.012925532774304041,0.04750133294556735,0.09387168177338309,0.36110707188211916,0.16951662431998504,0.36896170093370534,0.049335183077954266,0.134444219288264,0.08043271553941359,0.10907517964865243,0.03331878478013499,0.1589949028104687,0.12415631381229249,0.031798980562093744,0.012976789861736785,0.05962308855392577,0.08686265646189578,0.4688011472573379,0.15853693881691447,0.2970756166130481,0.016520302582384138,0.04898124800741964,0.05303886618554908,0.07709474538445932,0.06811001941860127,0.1275251427412109,0.08057270382285597,0.02579485841810857,0.03188128568530273,0.04927107787728603,0.09187606874764513,0.38663304640176216,1.0,
SAS vs BRK 2021,0.18918839644501803,0.38770422080779043,0.0608922652743965,0.15786231777784296,0.10893731851113131,0.12935206640659372,0.03290998152113337,0.1571583609538615,0.14501510574018125,0.03044613263719825,0.019534801865485583,0.06916375795617868,0.07866717507992843,0.5482063766755638,0.1384409002832017,0.27652407214189895,0.03917126248323148,0.11268445371888508,0.04811447309584141,0.07011477120286183,0.0493665225816068,0.16330302578625727,0.06510657325980027,0.02343121180503801,0.025040989715307795,0.04149649724251006,0.0854970934565509,0.36416753614547626,0.17771369680784643,0.37061147563637453,0.028270363235874393,0.08271328890213427,0.07671957231502308,0.09689841815829739,0.04275517832139307,0.14894385718971279,0.11388061515511239,0.03026826876491145,0.01917989307875577,0.045851931891400514,0.07312334236275637,0.46041732916659034,0.16020882494829863,0.3634990145885767,0.06350013649911555,0.1694084913668984,0.058339348020388856,0.07606553453427624,0.03522799092000404,0.13664870363237236,0.07628991664204696,0.030291584549048057,0.02288697499261409,0.04689586052408181,0.07808497350421277,0.44225713441610165,1.0,
BOS vs CLE 2021,0.16011612623417315,0.3401471935422484,0.039166050778674195,0.11311686529976411,0.0831116874150849,0.10939940963263571,0.04381287036258469,0.121481140550803,0.0784648678311744,0.02681878731285487,0.017525148145033878,0.05151331424449351,0.0691712286633534,0.4425099906621054,0.14302183154405937,0.3609770156351322,0.05439873189711074,0.18120902082282583,0.04791411484977304,0.06520642697600691,0.026658981194610562,0.1203256718783774,0.10951797679948122,0.03062180272353916,0.012969234094675408,0.05187693637870163,0.07637437855753296,0.3883565098350025,0.17456815744268978,0.3772137108377003,0.05388767297681433,0.13829425459745553,0.07376856203622155,0.09487020744138186,0.0502254039395551,0.16288377527619605,0.08806885065790043,0.029821333589110842,0.0177881638952591,0.05842191083246861,0.0889408194762955,0.47679254989841546,0.12781073134252258,0.28553461257372065,0.06050614409300271,0.16112310280945663,0.02923330557302378,0.037731359518670224,0.03501198225606336,0.1138739228716624,0.06560497646039057,0.020395329469551474,0.016996107891292894,0.03399221578258579,0.07818209629994731,0.34536091235107164,1.0,
